,LOCATIONID,LOCATIONNAME,MUNICIPALITY,PRICE_SALE,PRICE_RENT,UNITPRICE_SALE,UNITPRICE_RENT,GROSS_YIELD,GROSS_YIELD_MA12,GROSS_YIELD_VOLATILITY,VIEWS_PER_AD_SALE,VIEWS_PER_AD_RENT,LEADS_PER_AD_SALE,LEADS_PER_AD_RENT,NET_HOUSEHOLD_INCOME,EFFORTRATE_SALE,EFFORTRATE_RENT,YEAR,MONTH,Edad media de la población,Población,Porcentaje de población de 65 y más años,Porcentaje de población menor de 18 años,Tamaño medio del hogar
0,0-EU-ES-28-07-001-079-01,Centro,Madrid,309776.494726716,858.385527360874,3453.16501718146,14.0497860038756,4.88240298994223,,,59.0520995316792,121.722430917517,0.565912071916689,1.9165340418033,,,,2015,1,43.4,129688.0,16.4,9.7,2.0
1,0-EU-ES-28-07-001-079-01,Centro,Madrid,313206.916240195,863.342084211777,3482.54204816068,14.1384699302387,4.87177575508305,,,69.540385217081,129.331809299348,0.729357726419625,2.03776003087751,,,,2015,2,43.4,129688.0,16.4,9.7,2.0
2,0-EU-ES-28-07-001-079-01,Centro,Madrid,318908.462134535,863.161845780835,3513.20904901357,14.1833772166982,4.8445886431998,,,79.233866070546,140.973994750551,0.851813991872201,2.27964619470602,32322.7636999494,56.672277410883,42.7345877704164,2015,3,43.4,129688.0,16.4,9.7,2.0
3,0-EU-ES-28-07-001-079-01,Centro,Madrid,321714.75786396,874.381688106969,3538.709809184,14.212698938718,4.81962060923962,,,45.4170307002951,79.6347722757652,0.666946181006531,1.90076115544425,,,,2015,4,43.4,129688.0,16.4,9.7,2.0
4,0-EU-ES-28-07-001-079-01,Centro,Madrid,325996.582712219,891.279041007774,3551.18665561208,14.3148160357683,4.83719412939763,,,64.7711579327859,113.648094491278,0.70229286336212,2.14605125337517,,,,2015,5,43.4,129688.0,16.4,9.7,2.0
5,0-EU-ES-28-07-001-079-01,Centro,Madrid,329650.484185675,902.543942941644,3574.81289173794,14.4705640088001,4.85750648675714,,,56.0501018599623,116.56778553684,0.627341327349703,2.34994493603211,33811.0431695172,55.1388965105169,41.3606908137529,2015,6,43.4,129688.0,16.4,9.7,2.0
6,0-EU-ES-28-07-001-079-01,Centro,Madrid,331036.811200057,921.9195742679,3568.70797170098,14.6493279990179,4.92592662056419,,,49.0112168035203,111.105164860884,0.551078077500942,2.47794406469941,,,,2015,7,43.4,129688.0,16.4,9.7,2.0
7,0-EU-ES-28-07-001-079-01,Centro,Madrid,333946.756390047,948.955338909187,3574.25519204866,14.8253999205641,4.97739499525773,,,66.1083928759475,127.298435941575,0.488939341146506,2.96746292580452,,,,2015,8,43.4,129688.0,16.4,9.7,2.0
8,0-EU-ES-28-07-001-079-01,Centro,Madrid,336749.295806883,1002.80157015308,3577.98888102345,14.8082616117403,4.96645308998431,,,81.5301383886339,178.471136645728,0.79185219299784,4.21270301560684,31228.0993629689,56.6597890960406,46.1890102348467,2015,9,43.4,129688.0,16.4,9.7,2.0
9,0-EU-ES-28-07-001-079-01,Centro,Madrid,336670.867302273,1080.07879741943,3583.14813612292,14.6923241820252,4.92047449578998,,,76.9672677760747,168.171283107902,0.822541587175774,3.94066483391667,,,,2015,10,43.4,129688.0,16.4,9.7,2.0
10,0-EU-ES-28-07-001-079-01,Centro,Madrid,336904.088908086,1110.98968832597,3576.5244513922,14.7849145061716,4.96065318398695,,,69.9750995221166,148.108653901119,0.793666513274767,3.44918309850868,,,,2015,11,43.4,129688.0,16.4,9.7,2.0
11,0-EU-ES-28-07-001-079-01,Centro,Madrid,338795.660604797,1091.79429543066,3576.93841319527,15.0475459893933,5.04818733268088,4.90934819432363,0.0661279229196533,58.9346591450289,124.912839920524,0.63177554474795,3.01772515058852,32758.6920601356,48.6512114039845,44.2954203531822,2015,12,43.4,129688.0,16.4,9.7,2.0
12,0-EU-ES-28-07-001-079-01,Centro,Madrid,340667.831566157,1076.92462487795,3586.30954234799,15.1428713089406,5.06689268066686,4.92472233521735,0.0783861578529492,74.8260971543877,172.21983487132,0.88931522605236,4.23043103779871,,,,2016,1,43.7,127543.0,16.5,9.8,2.0
13,0-EU-ES-28-07-001-079-01,Centro,Madrid,342915.526112251,1085.45675029977,3610.70653808506,15.400879367745,5.11840412571868,4.94527469943698,0.0928139610722226,80.3767084489874,169.642282628398,1.06220296462736,4.15619728231345,,,,2016,2,43.7,127543.0,16.5,9.8,2.0
14,0-EU-ES-28-07-001-079-01,Centro,Madrid,347349.43512841,1091.4840305939,3632.54217766551,15.7305031716661,5.19652708289558,4.97460290274496,0.110318301821271,69.5307718286378,139.469487535686,0.914315617804163,3.43030433596832,32684.7434071508,46.532945013295,46.2008952609176,2016,3,43.7,127543.0,16.5,9.8,2.0
15,0-EU-ES-28-07-001-079-01,Centro,Madrid,354847.59360091,1096.13978739145,3660.68390225518,15.8008836955158,5.17964974330012,5.00460533058334,0.113013450529816,80.5030561700244,157.408362269851,1.05034409686875,3.85759468278832,,,,2016,4,43.7,127543.0,16.5,9.8,2.0
16,0-EU-ES-28-07-001-079-01,Centro,Madrid,361808.672219898,1121.13122648532,3701.22615268161,15.9682157143817,5.17716509794327,5.03293624462881,0.110069354934708,73.1039232693017,153.592008590112,0.966393922743566,3.94674788902558,,,,2016,5,43.7,127543.0,16.5,9.8,2.0
17,0-EU-ES-28-07-001-079-01,Centro,Madrid,366551.075293509,1104.37495835919,3726.34911377342,16.1141403129744,5.18925301553079,5.06058178869328,0.104031715671953,69.5457557388458,149.793179300482,0.899714111663823,3.92529614613101,34114.6001007031,43.7622766391273,45.6696003737897,2016,6,43.7,127543.0,16.5,9.8,2.0
18,0-EU-ES-28-07-001-079-01,Centro,Madrid,368572.341693136,1062.47153316128,3755.42859184823,16.398454819668,5.23992010560824,5.08674791244695,0.10633492669015,59.7543697756716,133.571450466339,0.748023760067451,3.62322284293171,,,,2016,7,43.7,127543.0,16.5,9.8,2.0
19,0-EU-ES-28-07-001-079-01,Centro,Madrid,371445.692040187,1130.12758626908,3779.17058429905,16.8911262877792,5.363439170898,5.11891826041697,0.125122012502985,57.1007361918465,145.188161922301,0.741915489035262,4.43892639209212,,,,2016,8,43.7,127543.0,16.5,9.8,2.0
20,0-EU-ES-28-07-001-079-01,Centro,Madrid,372061.130317576,1191.54574641095,3800.88507101388,16.8972816713698,5.33474115286389,5.1496089323236,0.129066230013139,84.3202944370672,190.011069470571,1.21358293624895,6.08414588767888,35509.1020241326,42.4309748238855,46.3148490290376,2016,9,43.7,127543.0,16.5,9.8,2.0
21,0-EU-ES-28-07-001-079-01,Centro,Madrid,374337.643542685,1287.51885850736,3809.10660281152,17.0056234200838,5.35735809783802,5.18601589916094,0.120640174248485,86.8819998849684,165.355133775015,1.3608833039996,5.60024559003643,,,,2016,10,43.7,127543.0,16.5,9.8,2.0
22,0-EU-ES-28-07-001-079-01,Centro,Madrid,375067.416112782,1283.16569433238,3790.04090648149,17.2645166911552,5.46627873961904,5.22815136213028,0.122849080578544,90.4236477470224,150.935226847819,1.40100384351884,4.84522663246705,,,,2016,11,43.7,127543.0,16.5,9.8,2.0
23,0-EU-ES-28-07-001-079-01,Centro,Madrid,383497.955142257,1261.28713882456,3826.82087187781,17.5513469646224,5.50368492874138,5.26610949513532,0.131448537232614,82.9787876798769,133.496101825978,1.21737377106232,4.11375550587052,35931.5527754942,40.5490893206618,47.1060312937027,2016,12,43.7,127543.0,16.5,9.8,2.0
24,0-EU-ES-28-07-001-079-01,Centro,Madrid,395594.547643509,1269.96577448081,3868.07250795128,17.8259002815693,5.53016529393161,5.30471554624072,0.135245953363537,95.762424556768,138.20121550862,1.61708618784811,4.56766537397206,,,,2017,1,43.7,128525.0,16.4,9.4,1.9
25,0-EU-ES-28-07-001-079-01,Centro,Madrid,401514.37187841,1286.96910975224,3908.95463527723,17.8450642549308,5.47821069926493,5.33469942736957,0.130415310958793,116.230047905838,149.372237690115,1.92112647686296,4.45946478744955,,,,2017,2,43.7,128525.0,16.4,9.4,1.9
26,0-EU-ES-28-07-001-079-01,Centro,Madrid,429879.333075298,1409.22800855698,4017.40211470999,18.6810450232635,5.58003739427377,5.36665861998442,0.139325841496955,99.0615141981795,108.070274003853,1.54412938207223,3.2788570725201,33238.0800663771,45.0478057743812,53.6171229571829,2017,3,43.7,128525.0,16.4,9.4,1.9
27,0-EU-ES-28-07-001-079-01,Centro,Madrid,447666.132231082,1417.33482654971,4116.26784316491,18.7873162064577,5.47699525558935,5.39143741267519,0.129991753487598,87.8884415241639,101.051041841322,1.44709651721233,3.01397338229485,,,,2017,4,43.7,128525.0,16.4,9.4,1.9
28,0-EU-ES-28-07-001-079-01,Centro,Madrid,437692.021844153,1286.21320091058,4174.88401363308,18.0383027896257,5.18480591960543,5.3920741478137,0.128955210436722,91.142789651079,114.66289044374,1.61924641658558,3.71160324855419,,,,2017,5,43.7,128525.0,16.4,9.4,1.9
29,0-EU-ES-28-07-001-079-01,Centro,Madrid,434143.848837905,1236.19740274286,4226.94640719481,17.967689314154,5.10089911248573,5.38471132255995,0.142170470074528,90.0590892655057,109.096399877222,1.55536167196828,3.6965441252854,35017.7743296026,44.9680376311347,51.5606097423424,2017,6,43.7,128525.0,16.4,9.4,1.9
30,0-EU-ES-28-07-001-079-01,Centro,Madrid,443308.058465252,1240.71801118915,4311.62175001176,18.4541759821151,5.13612103809379,5.37606140026708,0.153428618009351,84.1009118880656,101.216137248139,1.36305063139661,3.43988727476775,,,,2017,7,43.7,128525.0,16.4,9.4,1.9
31,0-EU-ES-28-07-001-079-01,Centro,Madrid,444194.07256228,1272.40201529713,4373.14754555342,18.9247271673407,5.1929811112593,5.36185656196385,0.161612146889085,67.6422701952462,94.9636594657291,1.10893328295254,3.89091632096687,,,,2017,8,43.7,128525.0,16.4,9.4,1.9
32,0-EU-ES-28-07-001-079-01,Centro,Madrid,456329.757312182,1405.69640225651,4452.29009880859,19.0900174330098,5.14522198940762,5.3460632983425,0.172391028085287,93.4316258097759,112.461765902234,1.56027350940957,4.68003819114271,34356.1259008279,48.7085065888338,54.1345038081264,2017,9,43.7,128525.0,16.4,9.4,1.9
33,0-EU-ES-28-07-001-079-01,Centro,Madrid,448062.803135826,1400.6207433655,4520.17767513097,18.7086045821121,4.96669093829016,5.31350770171351,0.20159807608729,101.891476232485,114.501798391014,1.84339122978299,4.38711385816045,,,,2017,10,43.7,128525.0,16.4,9.4,1.9
34,0-EU-ES-28-07-001-079-01,Centro,Madrid,451537.64167005,1363.67176661199,4611.51857331087,18.8488825041953,4.90481793479912,5.26671930131185,0.224558807070887,106.042840065722,102.851799496463,2.0012001924381,4.12454175767828,,,,2017,11,43.7,128525.0,16.4,9.4,1.9
35,0-EU-ES-28-07-001-079-01,Centro,Madrid,476395.353648742,1385.28823381626,4723.35933204248,19.1011436487601,4.85276913467442,5.21247631847293,0.23892368231059,88.0854409069482,75.4033676939587,1.48012996811959,2.73489638972104,34607.1045202934,49.5910912569442,53.8623045668684,2017,12,43.7,128525.0,16.4,9.4,1.9
36,0-EU-ES-28-07-001-079-01,Centro,Madrid,476625.304392055,1252.21766390568,4797.91008272616,18.9914104650473,4.74992072904954,5.14745593806609,0.249551915337949,120.09550129699,107.93686446756,2.41698349582141,4.56801958281081,,,,2018,1,43.6,131320.0,16.1,9.2,2.0
37,0-EU-ES-28-07-001-079-01,Centro,Madrid,485305.680339933,1244.99693592259,4888.32349194701,19.1757238517487,4.7073129795944,5.08321446142688,0.255296788949159,126.983861335916,104.305665842377,2.46903187886242,4.05998829685415,,,,2018,2,43.6,131320.0,16.1,9.2,2.0
38,0-EU-ES-28-07-001-079-01,Centro,Madrid,494630.471741023,1234.0349509457,4998.24087627551,19.2558679332149,4.62303480201144,5.00346424540502,0.236419213517663,117.88985892017,96.0067518855179,2.33476785188618,3.32565302042838,35490.5534808277,51.7969889545908,53.0653914147206,2018,3,43.6,131320.0,16.1,9.2,2.0
39,0-EU-ES-28-07-001-079-01,Centro,Madrid,495553.541688794,1230.86340368056,5098.45414460548,19.1963649940454,4.51816125819779,4.92356141228906,0.224611210975458,102.019139329188,81.5005214303427,2.03778967937537,3.01393873188045,,,,2018,4,43.6,131320.0,16.1,9.2,2.0
40,0-EU-ES-28-07-001-079-01,Centro,Madrid,489306.879263161,1204.28489776421,5168.8738868068,19.167248848118,4.44984712752411,4.86231484628228,0.244360591129557,87.0359269255047,71.3545595989706,1.87848459529646,3.00028509638686,,,,2018,5,43.6,131320.0,16.1,9.2,2.0
41,0-EU-ES-28-07-001-079-01,Centro,Madrid,475493.696597363,1171.67130435308,5226.78016618111,19.1844842276332,4.4045053247342,4.80428203063632,0.262805155264782,77.9264645137057,67.6670339293112,1.67727430076113,2.92605718006768,35692.7507823113,54.2069283572433,52.8530127146097,2018,6,43.6,131320.0,16.1,9.2,2.0
42,0-EU-ES-28-07-001-079-01,Centro,Madrid,466102.237643454,1164.52626453588,5260.30203652649,19.2122596866513,4.38277335861976,4.74150305734682,0.265997593264852,62.6713847069916,58.7146584343324,1.26295834174094,2.52240570643619,,,,2018,7,43.6,131320.0,16.1,9.2,2.0
43,0-EU-ES-28-07-001-079-01,Centro,Madrid,467454.468422724,1202.67462984698,5266.36767002822,19.4701364906825,4.43648549678526,4.67846175614065,0.239890503957102,53.6728431209711,57.8871589866197,0.984305594011516,2.89678136438436,,,,2018,8,43.6,131320.0,16.1,9.2,2.0
44,0-EU-ES-28-07-001-079-01,Centro,Madrid,451379.701553277,1235.17772630792,5252.24511262209,19.2261133036105,4.39266170363757,4.61574839899315,0.205586644211995,69.7653106138794,67.0893471666921,1.36607721495497,3.1487344978715,34263.2913102595,58.3893567677078,55.3513591924428,2018,9,43.6,131320.0,16.1,9.2,2.0
45,0-EU-ES-28-07-001-079-01,Centro,Madrid,436917.617763451,1252.78244586165,5224.45363513638,18.8520459902665,4.33010928380634,4.56269992778616,0.189703666720823,64.2756833983668,57.8865362421566,1.15279309009642,2.46361376454524,,,,2018,10,43.6,131320.0,16.1,9.2,2.0
46,0-EU-ES-28-07-001-079-01,Centro,Madrid,430363.263615516,1263.01626993312,5235.3871952679,18.8157207137251,4.31274020704303,4.51336011713982,0.17031145545345,58.0028972896556,53.0867649610306,0.983153510051715,2.28165345659513,,,,2018,11,43.6,131320.0,16.1,9.2,2.0
47,0-EU-ES-28-07-001-079-01,Centro,Madrid,426529.109119987,1246.75856768515,5224.50092505738,18.8661848147079,4.33331759385244,4.47007248873799,0.142244773202157,49.0297942156429,46.0101508187694,0.767385382285328,2.03763833841316,33721.8736493067,57.2260907790832,54.9275838537293,2018,12,43.6,131320.0,16.1,9.2,2.0
48,0-EU-ES-28-07-001-079-01,Centro,Madrid,425610.974181878,1238.90604468893,5238.53573443681,18.8761272449645,4.32398552615631,4.43457788849689,0.119272401570103,56.4527432318948,58.1643847754735,0.954760126882897,2.62088676916963,,,,2019,1,43.5,135971.0,15.8,8.7,2.0
49,0-EU-ES-28-07-001-079-01,Centro,Madrid,427826.795646245,1223.72394530055,5235.24353341891,18.8743630294415,4.32630029352973,4.40282683132483,0.0894207849593076,61.0550629746882,57.5540178165692,1.05932918723818,2.5128317515708,,,,2019,2,43.5,135971.0,15.8,8.7,2.0
50,0-EU-ES-28-07-001-079-01,Centro,Madrid,426808.022144766,1239.19809799609,5222.42540185776,18.9468036236043,4.35356421563001,4.38037094912638,0.060440726198229,58.1568493729796,54.1199182201199,1.00426401515612,2.33297062151426,33135.4083454821,60.3195121894752,56.1254001979967,2019,3,43.5,135971.0,15.8,8.7,2.0
51,0-EU-ES-28-07-001-079-01,Centro,Madrid,431980.702760987,1235.87567887202,5220.00834961672,19.0397599122286,4.37694930054125,4.36860328598833,0.043970425910235,50.4797497694162,53.419544215496,0.794028067806427,2.3102375047255,,,,2019,4,43.5,135971.0,15.8,8.7,2.0
52,0-EU-ES-28-07-001-079-01,Centro,Madrid,434370.94182474,1258.57654595709,5209.56895194254,19.106999706524,4.40120859505648,4.36455007494936,0.0381512149347139,46.2072839891417,58.9113992130323,0.731252599205647,2.65119248323983,,,,2019,5,43.5,135971.0,15.8,8.7,2.0
53,0-EU-ES-28-07-001-079-01,Centro,Madrid,435440.474597225,1260.74715822038,5216.72047679464,19.1215514979978,4.39852238579134,4.36405149670413,0.0376617570922993,43.9230568861218,56.8693662191808,0.689542801178672,2.59283560342061,33757.9906007424,57.4887893074181,55.4892822409676,2019,6,43.5,135971.0,15.8,8.7,2.0
54,0-EU-ES-28-07-001-079-01,Centro,Madrid,447452.824679681,1248.24163056178,5189.23374519048,19.3317056041266,4.47041853654261,4.37135526153103,0.047735551609859,40.1885865602555,55.694734166692,0.569761769214765,2.53139816246916,,,,2019,7,43.5,135971.0,15.8,8.7,2.0
